Word	id
seminar	seminar
seminary	seminari
semiotics	semiotika
senate	senat
senator	senator
send	Kirim
sender	pengirim
senescence	penuaan
senile	pikun
senior	senior
seniority	senioritas
senor	senor
senorita	senorita
sensation	sensasi
sensational	sensasional
sense	merasakan
senseless	bodoh
senses	indra
sensibility	sensibilitas
sensible	bijaksana
sensibly	secara pantas
sensitive	peka
sensitivity	kepekaan
sensor	sensor
sensory	indrawi
sensual	sensual
sensuality	sensualitas
sensuous	sensual
sentence	kalimat
sentencing	hukuman
sentient	hidup
sentiment	sentimen
sentimental	sentimentil
sentimentality	kecengengan
sentinel	penjaga
sentry	jaga
separable	dapat dipisahkan
separate	terpisah
separately	terpisah
separation	pemisahan
separatist	separatis
sepia	warna coklat tua
sepsis	sepsis
sept	sept
septic	septik
septum	sekat
sequel	sekuel
sequence	urutan
sequent	sekuen
sequestered	terasing
sequestration	sekuestrasi
serenade	serenade
serendipity	serendipity
serene	tenang
serenity	ketenangan
sergeant	sersan
serial	serial
serialize	cerita bersambung
series	seri
serif	serif
serious	serius
seriousness	keseriusan
sermon	khotbah
serpent	ular
serpentine	serpentine
serrated	bergerigi
serum	serum
servant	pelayan
serve	melayani
server	server
service	layanan
serviceable	berguna
servile	seperti budak
servitude	perbudakan
sesame	wijen
sess	NO TRANSLATION
session	sidang
sessions	sesi
set	set
setback	kemunduran
sett	NO TRANSLATION
setter	setter
settle	menetap
settled	diselesaikan
settlement	penyelesaian
settler	pendatang
settlor	settlor
setup	mempersiapkan
seven	tujuh
seventeen	tujuh belas
seventh	ketujuh
seventy	tujuh puluh
sever	memutuskan
severable	banyak sekali
severally	beberapa kali
severance	pemutusan
severe	parah
severely	sangat parah
severity	kerasnya
sew	menjahit
sewage	kotoran
sewer	saluran pembuangan
sewerage	sewerage
sewing	jahit
sex	seks
sexist	paling seksi
sexual	seksual
sexuality	seks
sexy	seksi
shabby	lusuh
shack	gubuk
shackle	belenggu
shade	naungan
shades	gradasi
shading	bayangan
shadow	bayangan
shadowy	bayangan
shady	teduh
shaft	batang
shag	bercinta
shaggy	kasar
shake	menggoyang
shakedown	penggeledahan
shaken	terguncang
shaker	pengocok
shaking	gemetar
shaky	goyah
shall	akan
shallow	dangkal
shallows	shallows
sham	palsu
shaman	dukun
shambles	kekacauan
shame	malu
shamed	malu
shameful	memalukan
shameless	tidak tahu malu
shampoo	sampo
shanghai	shanghai
shank	betis
shanty	pondok
shape	bentuk
shapely	rupawan
shard	beling
share	Bagikan
shareholder	pemegang saham
sharing	berbagi
shark	hiu
sharp	tajam
sharpen	mempertajam
sharpened	diasah
sharpener	rautan
sharpness	ketajaman
sharpshooter	penembak jitu
shatter	pecah
shattered	hancur
shattering	nyaring
shave	mencukur
shaver	alat cukur
shaving	cukur
shawl	selendang
sheaf	gabung
shear	mencukur
shears	gunting
sheath	sarung
sheathing	bahan pelapis
shed	gudang
sheen	kemilau
sheep	domba
sheepdog	anjing gembala
sheepish	malu
sheer	belaka
sheet	lembar
sheik	syekh
shelf	rak
shell	kulit
shellfish	kerang
shelling	penembakan
shelter	berlindung
sheltered	terlindung
shelters	tempat perlindungan
shelved	disimpan
shepherd	gembala
sherbet	serbat
sheriff	sheriff
sherry	Sherry
shield	melindungi
shift	bergeser
shifting	bergeser
shifty	licik
shilling	shiling
shimmer	berkilau
shimmering	berkilauan
shimmy	bergetar
shin	shin
shindig	heboh
shine	bersinar
shiner	berlian
shingle	sirap
shining	bersinar
shiny	berkilau
ship	kapal
shipment	pengiriman
shipping	pengiriman
shipshape	rapi
shipwreck	Kecelakaan kapal
shipyard	galangan kapal
shire	shire
shirt	kemeja
shit	kotoran
shitday	NO TRANSLATION
shitfaced	shitfaced
shithead	shithead
shitless	shitless
shitload	shitload
shittest	NO TRANSLATION
shitty	menyebalkan
shiver	menggigil
shivering	gemetaran
shoals	beting
shock	syok
shocked	terkejut
shocker	jijik
shocking	mengejutkan
shockingly	teramat
shoddy	jelek
shoe	sepatu
shoelace	tali sepatu
shoemaker	tukang sepatu
shoes	sepatu
shoeshine	penyemir sepatu
shook	terguncang
shoot	menembak
shooter	penembak
shooting	penembakan
shootout	tembak-menembak
shop	toko
shopkeeper	pemilik toko
shoplifter	pencuri toko
shoplifting	mengutil
shopper	pembelanja
shopping	perbelanjaan
shore	pantai
shoreline	garis pantai
shorn	dicukur
short	pendek
short story	cerita pendek
shortage	kekurangan
shortcake	kue kecil
shortcoming	kekurangan
shortcut	jalan pintas
shorten	mempersingkat
shortening	memendekkan
shorthand	steno
shortly	segera
shortness	sesak
shorts	celana pendek
shortstop	shortstop
shortwave	gelombang pendek
shot	tembakan
shotgun	senapan
shoulder	bahu
shout	berteriak
shove	mendorong
shovel	sekop
shoveling	menyekop
show	menunjukkan
showbiz	showbiz
showboat	berlagak
showcase	memamerkan
showdown	pertikaian
shower	mandi
showgirl	gadis panggung
showing	menunjukkan
showoff	Pamer
showroom	ruang pamer
showy	menyolok
shrapnel	pecahan peluru meriam
shred	sobekan
shrew	tikus
shrewd	lihai
shriek	menjerit
shrill	melengking
shrimp	udang
shrine	kuil
shrink	menyusut
shrinking	penyusutan
shrivel	mengerut
shroud	kain kafan
shrub	belukar
shrubbery	semak
shrug	mengangkat bahu
shrunk	menyusut
shrunken	ciut
shudder	merasa ngeri
shuddering	bergidik
shuffle	kocok
shuffleboard	shuffleboard
shuffling	terseok-seok
shun	menghindari
shunned	dijauhi
shunt	melangsir
shut	menutup
shutdown	matikan
shuteye	NO TRANSLATION
shutit	NO TRANSLATION
shutter	rana
shuttle	pesawat ulang-alik
shutup	NO TRANSLATION
shy	pemalu
shyness	perasaan malu
shyster	pokrol bambu
sib	NO TRANSLATION
sibling	saudara kandung
sic	sic
sick	sakit
sickbay	kamar sakit di kapal
sicken	jatuh sakit
sickening	memuakkan
sickle	sabit
sickly	sakitan
sickness	penyakit
side	sisi
sidearm	sidearm
sidebar	sidebar
sideboard	bufet
sideburns	cambang
sidecar	sespan
sidekick	sahabat karib
sideline	sambilan
sideshow	pertunjukan tambahan
sidestep	mengelakkan
sidewalk	trotoar
sideways	ke samping
sidewinder	tubrukan dr samping
siege	pengepungan
siesta	tidur siang
sieve	saringan
sift	menyaring
sifting	memilah
sigh	mendesah
sight	melihat
sighting	pengamatan
sightseeing	melihat-lihat
sigma	sigma
sign	tanda
signal	sinyal
signature	tanda tangan
significance	makna
significant	penting
signification	makna
signify	menandakan
signpost	plang
silence	Diam
silencer	peredam
silent	diam
silently	diam-diam
silhouette	bayangan hitam
silicon	silikon
silicone	silikon
silk	sutra
silken	halus
silky	halus
sill	ambang
silliness	kebodohan
silly	bodoh
silo	silo
silt	lanau
silver	perak
silverware	perak
silvery	keperakan
similar	serupa
similarity	kesamaan
simile	NO TRANSLATION
simmer	membara
simmering	mendidih
simple	sederhana
simples	NO TRANSLATION
simpleton	orang bodoh
simplicity	kesederhanaan
simplify	menyederhanakan
simplistic	sederhana
simply	secara sederhana
simulate	mensimulasikan
simulated	disimulasikan
simulating	simulasi
simulation	simulasi
simulator	simulator
simultaneous	serentak
simultaneously	serentak
sin	NO TRANSLATION
sincere	tulus
sincerity	ketulusan
sinful	penuh dosa
sing	bernyanyi
singer	penyanyi
singing	nyanyian
single	tunggal
singly	sendiri
singular	tunggal
singularity	keganjilan
singularly	luar biasa
sinister	jahat
sink	wastafel
sinker	donat
sinking	tenggelamnya
sinner	pendosa
sinning	berbuat dosa
sinus	sinus
sip	menyesap
siphon	menyedot
sipping	menghirup
sir	tuan
sire	bapak
siren	sirene
sirloin	sirloin
sissy	banci
sister	saudara
sisterhood	persaudaraan wanita
sit	duduk
sitcom	komedi situasi
site	situs
sith	sith
sitter	pengasuh
sitting	duduk
situate	menempatkan
situated	terletak
situation	situasi
six	enam
sixpence	enam pence
sixteen	enambelas
sixth	keenam
sixty	enam puluh
sizable	cukup besar
size	ukuran
sizzle	mendesis
ska	NO TRANSLATION
skate	sepatu luncur
skateboard	skateboard
skater	skater
skating	skating
skedaddle	skedaddle
skeet	skeet
skein	unting
skeletal	skeletal
skeleton	kerangka
skeptic	skeptis
skeptical	skeptis
skepticism	keraguan
sketch	sketsa
sketching	membuat sketsa
sketchy	kurang lengkap
skewed	miring
skewer	tusuk sate
ski	main ski
skid	selip
skier	pemain ski
skiff	perahu kecil
skiing	ski
skijump	NO TRANSLATION
skill	ketrampilan
skilled	terampil
skillet	kuali
skillful	mahir
skim	meluncur
skimpy	minim
skin	kulit
skinny	kurus
skip	melewatkan
skipper	juragan
skirmish	pertempuran kecil
skirt	rok
skirting	pinggir
skirts	rok
skit	drama komedi
skittish	bergairah
skull	tengkorak
skunk	sigung
sky	langit
skylight	skylight
skyline	kaki langit
skyscraper	pencakar langit
slab	lempeng
slack	kendur
slag	terak
slam	membanting
slammer	penjara
slander	fitnah
slanderous	fitnahan
slang	slang
slant	miring
slap	menampar
slash	memotong
slashes	garis miring
slate	batu tulis
slates	papan tulis
slaughter	pembantaian
slaughterhouse	rumah jagal
slaughtering	membantai
slave	budak
slavery	perbudakan
slay	membunuh
slayer	pembunuh
sleaze	pekerjaan buruk
sleazy	kotor
sled	NO TRANSLATION
sledding	hal naik eretan
sledge	kereta luncur
sledgehammer	palu godam
sleek	licin
sleep	tidur
sleeper	tidur
sleeping	sedang tidur
sleepless	tdk dpt tidur
sleeplessness	arik
sleepover	menginap
sleepy	ngantuk
sleepyhead	tukang tidur
sleet	hujan es
sleeve	lengan
sleeveless	tak berlengan
sleigh	kereta luncur
sleight	kemahiran
slender	ramping
sleuth	detektif
slice	mengiris
slick	licin
slicker	jas hujan
slide	meluncur
slider	slider
sliding	geser
slight	sedikit
slight anticipation	sedikit antisipasi
slight disgust	sedikit jijik
slight surprise	sedikit kejutan
slight trust	sedikit kepercayaan
slightly	sedikit
slightly negative	sedikit negatif
slightly positive	sedikit positif
slim	ramping
slime	lendir
slimy	berlendir
sling	pengumban
slingshot	katapel
slink	slink
slinky	slinky
slip	tergelincir
slipper	sandal
slippers	sandal
slippery	licin
slit	celah
sliver	sliver
slob	pemalas
slobber	iler
slogan	slogan
sloop	sekoci
slop	NO TRANSLATION
slope	lereng
sloppy	ceroboh
slot	slot
sloth	kemalasan
slouch	membungkuk
slough	rawa
slow	lambat
slowly	perlahan
slowness	kelambatan
sludge	lumpur
slug	siput
slugger	slugger
sluggish	lamban
sluice	pintu air
slum	permukiman kumuh
slumber	tidur
slump	kemerosotan
slur	cercaan
slurp	mencucup
slush	lumpur salju
slut	pelacur
slutty	slutty
sly	licik
smack	memukul
small	kecil
smaller	lebih kecil
smallest	terkecil
smallpox	cacar
smart	pintar
smartass	sok pintar
smarten	membaguskan
smarty	smarty
smash	menghancurkan
smashed	dihancurkan
smattering	segelintir
smear	mengolesi
smell	bau
smelling	berbau
smelly	berbau
smelt	mencium
smidgen	sedikit
smile	tersenyum
smiled	tersenyum
smiles	tersenyum
smiley	smiley
smiling	tersenyum
smirk	menyeringai
smite	memukul
smith	smith
smithereens	pecahan
smitten	kepincut
smock	baju kerja
smog	asbut
smoke	merokok
smoker	perokok
smokey	smokey
smoking	merokok
smoky	smoky
smoldering	membara
smooch	berciuman
smooth	halus
smoothie	smoothie
smoothly	lancar
smoothness	kelancaran
smother	melimpahi
smudge	noda
smug	sombong
smuggle	menyelundupkan
smuggler	penyelundup
smuggling	penyelundupan
smut	jelaga
snack	camilan
snacks	makanan ringan
snafu	semrawut
snag	merobek
snags	snags
snail	siput
snake	ular
snakes	ular
snakeskin	snakeskin
snap	jepret
snapper	kakap
snappy	tajam
snapshot	foto
snare	jerat
snarl	menggeram
snarling	gertakan
snatch	merebut
snatcher	penjambret
snazzy	manis
sneak	menyelinap
sneaker	sepatu sneaker
sneakers	sepatu kets
sneaking	curiga
sneaky	licik
sneer	mengejek
sneeze	bersin
sneezing	bersin
snicker	kekek
snide	sinis
sniff	mencium
snip	menggunting
snipe	berkik
sniper	sniper
snippet	potongan
snippy	congkak
snitch	mengadu
snob	sombong
snoop	mengintip
snoopy	snoopy
snooty	sombong
snooze	tidur sebentar
snore	mendengkur
snorkel	snorkel
snort	mendengus
snot	ingus
snotty	kotor
snout	moncong
snow	salju
snowball	semakin bertambah
snowboard	papan seluncur
snowboarder	snowboarder
snowday	hari bersalju
snowfall	salju yg turun
snowflake	kepingan salju
snowing	turun salju
snowmageddon	snowmageddon
snowman	manusia salju
snowplow	bajak salju
snowstorm	badai salju
snowy	salju
snub	penghinaan
snubbed	dilecehkan
snuff	tembakau
snug	nyaman
snuggle	merapat
snuggled	meringkuk
snuggles	meringkuk
snuggling	meringkuk
soak	merendam
soaked	basah kuyup
soaking	perendaman
soangry	NO TRANSLATION
soannoyed	NO TRANSLATION
soap	sabun mandi
soapbox	kotak sabun
soapy	bersabun
soar	melonjak
soaring	melonjak
sob	NO TRANSLATION
sober	siuman
soblessed	NO TRANSLATION
sobriety	ketenangan
soc	soc
soccer	sepak bola
sociable	ramah
social	sosial
socialanxiety	NO TRANSLATION
socialism	sosialisme
socialist	sosialis
socialite	sosialita
socialize	mensosialisasikan
society	masyarakat
sociology	sosiologi
sociopath	sosiopat
sock	kaus kaki
socket	stopkontak
sod	merumput
soda	soda
soda/pop	soda / pop
sodding	sodding
sodium	sodium
sofa	sofa
soft	lembut
softball	softball
soften	melunakkan
softener	pelunak
softening	pelunakan
softly	dengan lembut
softness	kelembutan
software	perangkat lunak
soggy	basah
sohappy	sangat senang
soil	tanah
soiled	kotor
soiree	pertemuan orang yg diundang
sojourn	tinggal
solace	penghiburan
solar	tenaga surya
solarium	beranda
solder	pateri
soldering	pematerian
soldier	tentara
sole	tunggal
solemn	serius
solicit	mengumpulkan
solicitation	permohonan
solicitor	pengacara
solid	padat
solidarity	solidaritas
solidification	solidifikasi
solidified	dipadatkan
solidify	mengeras
solidity	kepadatan
solitaire	solitaire
solitary	tersendiri
solitude	kesendirian
solo	solo
solubility	kelarutan
soluble	larut
solucky	sangat beruntung
solution	larutan
solve	memecahkan
solvency	solvabilitas
solvent	pelarut
somad	NO TRANSLATION
somatic	somatik
somber	muram
some anticipation	beberapa antisipasi
some disgust	sedikit jijik
some surprise	beberapa kejutan
some trust	beberapa kepercayaan
somersault	jumpalitan
somethingigetalot	NO TRANSLATION
somewhat negative	agak negatif
somewhat positive	agak positif
somuchtodo	NO TRANSLATION
son	putra
sonar	sonar
sonata	sonata
sonervous	NO TRANSLATION
song	lagu
songwriter	penulis lagu
sonic	sonik
sonice	NO TRANSLATION
sonnet	sonet
sonorous	nyaring
soot	jelaga
soothe	menenangkan
soothing	menenangkan
sophisticated	canggih
sophistication	kecanggihan
sophomore	tahun kedua
sopissed	NO TRANSLATION
soppy	basah
soprano	sopran
sorcerer	tukang sihir
sorcery	sihir
sordid	mesum
sore	sakit
soready	sakit hati
sorely	sangat
soreness	rasa sakit
sorghum	sorgum
sorority	perkumpulan mahasiswi
sorrow	kesedihan
sorrowful	sedih
sorry	Maaf
sort	menyortir
sorter	NO TRANSLATION
sortie	NO TRANSLATION
sorting	penyortiran
sos	NO TRANSLATION
soscared	sangat menakutkan
soscary	sangat menakutkan
soslow	sangat lambat
sostressed	NO TRANSLATION
sosweet	sangat romantis
sothankful	NO TRANSLATION
sou	NO TRANSLATION
soul	jiwa
soulful	penuh perasaan
soulless	tanpa jiwa
soulmate	belahan jiwa
sound	suara
sounding	bunyi
soundness	kesehatan
soundproof	kedap suara
soundtrack	soundtrack
soup	Sup
sour	asam
source	sumber
sourpuss	sourpuss
south	Selatan
southbound	ke selatan
southeast	tenggara
southern	selatan
southpaw	orang kidal
southwest	barat daya
souvenir	suvenir
sovereign	berdaulat
sovereignty	kedaulatan
soviet	soviet
sow	menabur
soy	kedelai
soy sauce	kecap
soybean	kedelai
spa	spa
space	ruang
spacecraft	pesawat luar angkasa
spaceman	angkasawan
spaceship	pesawat luar angkasa
spacing	jarak
spacious	luas
spade	sekop
spaghetti	spageti
spam	spam
spammers	spammer
span	NO TRANSLATION
spandex	spandeks
spaniel	spaniel
spank	tamparan
spanking	memukul
spar	berdebat
spare	meluangkan
spareribs	iga
sparingly	dengan hemat
spark	percikan
sparkle	berkilau
sparkling	berkilau
sparkly	gemerlapan
sparring	perdebatan
sparrow	burung gereja
sparse	jarang
spasm	kekejangan
spastic	kejang
spat	bertengkar
spatial	spasial
spatter	berhamburan
spatula	sudip
spawn	menelurkan
spaz	spaz
speak	berbicara
speakeasy	speakeasy
speaker	pembicara
speakerphone	speakerphone
speaking	berbicara
spear	tombak
spec	spesifikasi
special	khusus
specialist	spesialis
speciality	khusus
specialize	NO TRANSLATION
specially	khususnya
specialty	khusus
specie	NO TRANSLATION
species	jenis
specific	spesifik
specification	spesifikasi
specify	menentukan
specimen	contoh
speck	bintik
speckled	rintik
specs	spesifikasi
spectacle	tontonan
spectacles	kacamata
spectacular	spektakuler
spectator	penonton
specter	momok
spectral	spektral
spectrometer	spektrometer
spectrophotometer	spektrofotometer
spectroscopy	spektroskopi
spectrum	spektrum
speculate	berspekulasi
speculation	spekulasi
speculative	spekulatif
speculum	spekulum
speech	pidato
speechless	terdiam
speed	kecepatan
speedboat	speedboat
speedily	dengan cepat
speeding	ngebut
speedometer	speedometer
speedway	gelanggang balapan mobil
speedy	cepat
spell	mengeja
spellbound	terpesona
spelling	ejaan
spencer	spencer
spend	menghabiskan
spender	pemboros
spending	pengeluaran
spent	dihabiskan
sperm	sperma
spew	memuntahkan
sphere	bola
spherical	bulat
sphincter	sfingter
sphinx	sphinx
spic	orang Amerika Latin
spice	membumbui
spicy	pedas
spider	laba-laba
spiders	laba-laba
spiffy	keren
spigot	keran
spike	paku
spiked	berduri
spiky	runcing
spill	tumpahan
spillin	NO TRANSLATION
spin	berputar
spinach	bayam
spinal	tulang belakang
spindle	poros
spine	tulang belakang
spineless	lemah
spinner	pemintal
spinning	pemintalan
spinster	perawan tua
spiny	berduri
spiral	spiral
spire	puncak menara
spirit	semangat
spirited	bersemangat
spirits	roh
spiritual	rohani
spirituality	kerohanian
spit	meludah
spite	dengki
spiteful	pendendam
spitfire	pemarah
spittoon	tempolong
splash	guyuran
splat	percikan
splatter	memerciki
spleen	limpa
splendid	megah
splendor	kemegahan
splice	sambatan
spline	spline
splint	belat
splinter	terpecah
split	membagi
splitting	pemisahan
splurge	berbelanja secara royal
spoil	memanjakan
spoiler	spoiler
spoiling	memanjakan
spoils	rampasan
spoke	berbicara
spoken	lisan
spokesman	juru bicara
spokesperson	juru bicara
sponge	sepon
spongy	kenyal
sponsor	sponsor
sponsorship	sponsorship
spontaneity	spontanitas
spontaneous	spontan
spoof	menipu
spook	menakuti
spooky	menyeramkan
spool	kumparan
spoon	sendok
spoonful	sesendok penuh
sporadic	sporadis
spore	spora
sport	olahraga
sporting	olahraga
sports	olahraga
sports car	Mobil sport
sportsman	olahragawan
sportsmanship	sikap sportif
sportswriter	wartawan olahraga
sporty	sporty
spot	titik
spotless	bersih
spotlight	menyoroti
spotted	tutul
spotter	pengintai
spotty	jerawatan
spousal	spousal
spouse	pasangan
spout	menyemburkan
sprain	keseleo
sprawl	terkapar
spray	semprot
spread	penyebaran
spreader	penyebar
spree	kesenangan
spring	musim semi
springtime	musim semi
sprinkle	percikan
sprinkler	alat penyiram
sprinkling	percikan
sprint	berlari cepat
sprite	sprite
sprout	tumbuh
spruce	merapikan
spud	kentang
spunk	keberanian
spunky	gagah
spur	memacu
spurious	palsu
spurred	dipacu
spurt	menyembur
spy	mengintai
squabble	bertengkar
squad	pasukan
squadron	pasukan
squall	squall
squamous	squamous
squander	mengembara
square	kotak
squash	labu
squat	berjongkok
squatter	penghuni liar
squaw	wanita Indian
squawk	mengomel
squeak	mencicit
squeaky	nyaring
squeal	menjerit
squealer	pengadu
squeamish	mudah tersinggung
squeeze	meremas
squeezing	tindihan
squelch	memadamkan
squid	cumi-cumi
squint	juling
squire	mengantarkan
squirm	menggeliat
squirrel	tupai
squirt	muncrat
squish	squish
squishy	licin
stab	menusuk
stabbed	ditikam
stability	stabilitas
stabilize	menstabilkan
stabilizer	stabilisator
stable	stabil
staccato	staccato
stack	tumpukan
stadium	stadion
staff	staf
stag	rusa jantan
stage	tahap
stagecoach	kereta pos
stagehand	petugas untuk pentas
stagger	sempoyongan
staggering	mengejutkan
stagnant	tergenang
stagnation	stagnasi
staid	tenang dan serius
stain	noda
stained	bernoda
stainless	tahan karat
stair	anak tangga
staircase	tangga
stairs	tangga
stairway	tangga
stairwell	tangga
stake	taruhan
stakeout	mengintai
stale	basi
stalemate	jalan buntu
stalk	tangkai
stalker	penguntit
stall	kios
stallion	kuda jantan
stalls	warung
stalwart	pendukung
stamina	daya tahan
stamp	stempel
stampede	menyerbu
stance	pendirian
stand	berdiri
standard	standar
standardize	membakukan
standardized	standar
standby	bersiap
standing	kedudukan
standoff	kebuntuan
standpoint	sudut
standstill	macet
standup	berdiri
stanza	bait
staph	Staph
staple	pokok
stapler	stapler
star	bintang
star fruit	belimbing
starboard	sisi kanan
starch	pati
stardom	sbg bintang
stardust	stardust
stare	menatap
starfish	bintang laut
stargazing	astronomi
staring	menatap
stark	telanjang
starlet	bintang muda
starlight	cahaya bintang
starling	jalak
starry	penuh bintang
stars	bintang-bintang
starship	kapal luar angkasa
start	mulai
starter	starter
startle	kejut
startled	terkejut
startling	menakjubkan
starvation	kelaparan
starve	kelaparan
starved	kelaparan
starving	kelaparan
stash	menyimpan
stat	stat
state	negara
stately	megah
statement	pernyataan
stateroom	kabin
stateside	di Amerika Serikat
statesman	negarawan
static	statis
staticky	NO TRANSLATION
statics	statika
station	stasiun
stationary	perlengkapan sekolah
stationery	alat tulis
statistic	statistik
statistical	statistik
statistician	ahli statistik
stator	stator
statuary	patung-patung
statue	patung
statuette	arca
stature	perawakan tinggi
status	status
statute	undang-undang
statutory	undang-undang
staunch	setia
stave	mencegah
stay	tinggal
stayaway	NO TRANSLATION
stayed	tinggal
stays	tetap
stead	manfaat
steadfast	tabah
steady	menenangkan
steak	daging panggang
steakhouse	restoran Steak
steal	mencuri
stealing	pencurian
stealth	siluman
stealthily	diam-diam
stealthy	sembunyi
steam	uap
steamboat	kapal uap
steamer	kapal uap
steaming	mengukus
steamroller	penggilingan
steamship	kapal uap
steamy	beruap
steel	baja
steep	curam
steeple	menara gereja
steer	mengarahkan
steering	pengemudian
stellar	bintang
stem	batang
stench	bau
stencil	setensilan
stenographer	juru steno
step	langkah
stepdaughter	anak tiri
stepfather	ayah tiri
stepmother	ibu tiri
steppe	stepa
steps	tangga
stepson	anak tiri
stereo	stereo
stereoscopic	stereoskopis
stereotype	stereotip
stereotyped	stereotip
sterile	steril
sterility	kemandulan
sterilize	mensterilkan
sterling	sterling
stern	buritan
sternum	tulang dada
steroid	steroid
stethoscope	stetoskop
stew	rebus
steward	pelayan
stewardess	pramugari
stewardship	penatagunaan
stfu	stfu
stick	tongkat
sticker	stiker
sticking	pelekatan
stickler	ngotot
stickup	stickup
sticky	lengket
stiff	kaku
stiffen	menjadi kaku
stiffness	kekakuan
stifle	menahan
stifled	tertahan
stifling	gerah
stigma	stigma
stile	NO TRANSLATION
stiletto	belati
stillbirth	kelahiran mati
stillborn	gagal
stillness	keheningan
stillwaiting	NO TRANSLATION
stilts	Egrang
stimulant	perangsang
stimulate	merangsang
stimulating	merangsang
stimulation	stimulasi
stimulus	rangsangan
sting	menyengat
stinger	alat penyengat
stinging	pedas
stingy	pelit
stink	bau
stinker	orang yg buruk tabiatnya
stinking	bau busuk
stinky	bau
stint	tugas
stipend	gaji
stipulate	menetapkan
stipulation	ketentuan
stir	menggerakkan
stirring	aduk
stitch	menjahit
stitching	jahitan
stock	persediaan
stockade	benteng
stockbroker	makelar saham
stockholder	pemegang saham
stocking	kaus
stockings	stoking
stockpile	persediaan
stockroom	gudang
stocks	saham
stoic	sangat tabah
stole	mencuri
stolen	dicuri
stomach	perut
stomachache	sakit perut
stomp	menginjak
stomped	menginjak
stone	batu
stoned	dirajam
stonewall	dinding batu
stoneware	stoneware
stony	dingin
stooge	antek
stool	bangku
stools	tinja
stoop	membungkuk
stoopid	stoopid
stop	berhenti
stopover	persinggahan
stoppage	penghentian
stopper	sumbat
stopping	henti
stopwatch	stopwatch
storage	penyimpanan
store	toko
storefront	etalase
storehouse	gudang
storeroom	gudang
storing	menyimpan
storm	badai
storming	menyerbu
stormy	badai
story	cerita
storybook	buku cerita
storyteller	pendongeng
storytelling	mendongeng
stound	stound
stout	bayak
stove	kompor
stow	menyelundup
stowaway	penumpang gelap
straddle	mengangkang
straight	lurus
straighten	meluruskan
straightforward	mudah
straightway	segera
strain	ketegangan
strained	tegang
strait	selat
straitjacket	baju pengekang
straits	selat
strand	untai
stranded	terdampar
strange	aneh
stranger	orang asing
strangle	mencekik
strangulation	pencekikan
strap	mengikat
strapless	tanpa tali
strapping	tegap
strata	lapisan
strategic	strategis
strategist	penyiasat
strategy	strategi
stratification	stratifikasi
stratosphere	stratosfir
stratum	lapisan
stratus	stratus
straw	Sedotan
strawberry	stroberi
stray	menyimpang
streak	garis
streaked	melesat
stream	aliran
streamer	pita
streaming	Streaming
streamline	mempersingkat
street	jalan
streetcar	trem
streetlight	lampu jalan
strength	kekuatan
strengthen	memperkuat
strengthening	penguatan
strenuous	berat
strep	radang
stress	menekankan
stressed	stress
stresses	menekankan
stressfree	NO TRANSLATION
stressful	stress
stressin	NO TRANSLATION
stressing	menekankan
stressrelief	NO TRANSLATION
stretch	meregang
stretcher	usungan
stricken	terkena
strict	ketat
stride	melangkah
strife	perselisihan
strike	menyerang
strikeout	menyerang
striker	penyerang
striking	menyolok
strikingly	secara mencolok
string	tali
strings	string
stringy	berserabut
strip	mengupas
stripe	garis
striped	bergaris
stripped	dilucuti
stripper	stripper
striptease	striptis
strive	berjuang
strobe	strobo
stroke	pukulan
stroll	berjalan-jalan
stroller	kereta bayi
strolling	berjalan-jalan
strong	kuat
stronghold	kubu
strongly	dengan kuat
structural	struktural
structure	struktur
strudel	strudel
struggle	perjuangan
strut	topangan
stub	rintisan
stubbed	mematikan
stubble	tunggul
stubborn	keras kepala
stubbornness	sikap keras kepala
stubby	pendek dan gemuk
stucco	plesteran
stuck	terjebak
stuckup	NO TRANSLATION
stud	kancing
studded	bertatahkan
student	mahasiswa
studied	belajar
studio	studio
study	belajar
stuff	barang
stuffed animal	boneka binatang
stuffing	isian
stuffy	pengap
stumble	tersandung
stump	tunggul
stumped	bingung
stun	setrum
stunned	tertegun
stunner	stunner
stunning	menakjubkan
stunt	pengganti
stunted	kerdil
stuntman	akrobat
stupefaction	kelumpuhan
stupefy	memabukkan
stupendous	menakjubkan
stupid	bodoh
stupidity	kebodohan
stupidpeople	NO TRANSLATION
stupidrain	NO TRANSLATION
stupor	pingsan
sturdy	kokoh
sturgeon	sturgeon
stutter	gagap
sty	tembel
style	gaya
styling	styling
stylish	bergaya
stylist	penata rambut
suave	ramah tamah
sub	sub
subatomic	subatomik
subcommittee	subkomite
subconscious	bawah sadar
subcutaneous	subkutan
subdivide	membagi lagi
subdivision	bagian
subduction	subduksi
subdue	menundukkan
subdued	lemah
subdural	subdural
subito	NO TRANSLATION
subject	subyek
subjected	dikenakan
subjection	penaklukan
subjective	subyektif
subjugation	penaklukan
sublet	menyewakan lagi
sublevel	sublevel
sublimation	sublimasi
sublime	sublim
subliminal	bawah sadar
submarine	kapal selam
submerge	menyelam
submerged	terendam
submersible	kapal selam
submission	pengajuan
submissive	penurut
submit	menyerahkan
submitting	mengirimkan
subordinate	bawahan
subordination	subordinasi
subplot	subplot
subpoena	panggilan
subscribe	berlangganan
subscriber	subscriber
subscription	berlangganan
subsequence	selanjutnya
subsequent	selanjutnya
subsequently	kemudian
subservient	patuh
subset	subset
subside	surut
subsidence	subsidence
